node_id,zone_id,x_coord,y_coord,original_node_id
60603,-1,-111.95424,33.44127,606
60701,-1,-111.96327,33.37834,607
62501,-1,-111.96327,33.37833,625
62502,-1,-111.96308,33.37832,625
60702,-1,-111.96308,33.37833,607
60703,-1,-111.96308,33.37853,607
131702,1020,-111.96163,33.38052,1317
131703,1020,-111.96175,33.3806,1317
60704,-1,-111.96323,33.37854,607
60804,478,-111.99063,33.37994,608
61500,484,-111.99082,33.37981,615
61501,484,-111.99078,33.37976,615
60805,478,-111.99058,33.37989,608
33002,254,-111.96101,33.38693,330
32804,-1,-111.96091,33.38681,328
61104,480,-111.8851,33.3793,611
61302,482,-111.88518,33.37967,613
61303,482,-111.88526,33.37968,613
61105,480,-111.88516,33.37926,611
61202,481,-111.9438,33.37813,612
302400,-1,-111.9438,33.37813,3024
302401,-1,-111.9438,33.37829,3024
61203,481,-111.9438,33.37829,612
61204,481,-111.94406,33.37829,612
65000,-1,-111.94582,33.37828,650
65001,-1,-111.94582,33.37812,650
61205,481,-111.94406,33.37813,612
61304,482,-111.88515,33.37981,613
61400,483,-111.88508,33.38058,614
61401,483,-111.88516,33.38058,614
61305,482,-111.88523,33.37982,613
61306,482,-111.88513,33.37971,613
142900,1108,-111.88445,33.37963,1429
142901,1108,-111.88444,33.37969,1429
61307,482,-111.88511,33.37977,613
61600,485,-111.96513,33.40587,616
313800,2347,-111.96521,33.40569,3138
61900,-1,-111.95233,33.37815,619
81100,626,-111.94786,33.37812,811
81101,626,-111.94786,33.37828,811
61901,-1,-111.95233,33.37831,619
61902,-1,-111.95267,33.37831,619
62002,488,-111.95522,33.37829,620
62003,488,-111.95522,33.37814,620
61903,-1,-111.95267,33.37815,619
61904,-1,-111.95244,33.37833,619
65204,510,-111.95238,33.38085,652
65205,510,-111.9525,33.38085,652
61905,-1,-111.95256,33.37834,619
62004,488,-111.95557,33.37829,620
62200,-1,-111.95959,33.37832,622
62201,-1,-111.95959,33.37816,622
62005,488,-111.95557,33.37814,620
62100,-1,-111.98514,33.40322,621
62101,-1,-111.98514,33.40344,621
139800,-1,-111.98578,33.40556,1398
139801,-1,-111.98589,33.40554,1398
62102,-1,-111.98525,33.40342,621
62202,-1,-111.95993,33.37832,622
62300,489,-111.96097,33.37833,623
62301,489,-111.96097,33.37817,623
62203,-1,-111.95993,33.37816,622
62302,489,-111.96108,33.37836,623
131704,1020,-111.96146,33.38063,1317
131705,1020,-111.96154,33.38056,1317
62303,489,-111.96119,33.37836,623
62304,489,-111.96131,33.37833,623
62503,-1,-111.96301,33.37833,625
62504,-1,-111.96301,33.37818,625
62305,489,-111.96131,33.37817,623
62400,490,-111.9855,33.39938,624
265400,1991,-111.98549,33.39975,2654
265401,1991,-111.98557,33.39975,2654
62401,490,-111.98558,33.39939,624
62505,-1,-111.96319,33.37826,625
60503,-1,-111.96326,33.37829,605
62600,491,-111.93498,33.38881,626
63100,494,-111.93504,33.38881,631
63101,494,-111.93504,33.38874,631
62601,491,-111.93498,33.38874,626
62602,491,-111.93489,33.38875,626
238500,1773,-111.93393,33.38862,2385
238501,1773,-111.93391,33.38868,2385
62603,491,-111.93489,33.38881,626
62604,491,-111.93497,33.38885,626
271000,-1,-111.93498,33.38912,2710
62702,492,-111.96984,33.38335,627
62904,493,-111.97051,33.38336,629
62905,493,-111.97051,33.3833,629
62703,492,-111.96984,33.38329,627
62704,492,-111.96971,33.38339,627
182202,1397,-111.97161,33.38443,1822
182203,1397,-111.97165,33.38438,1822
62705,492,-111.96979,33.38339,627
123600,-1,-111.9659,33.37835,1236
63000,-1,-111.98036,33.4034,630
140400,-1,-111.98039,33.40348,1404
140401,-1,-111.98046,33.40346,1404
63001,-1,-111.98044,33.40338,630
63002,-1,-111.98027,33.4034,630
248100,-1,-111.97844,33.40349,2481
63102,494,-111.93514,33.3888,631
238200,1770,-111.93813,33.38905,2382
238201,1770,-111.93813,33.38899,2382
63103,494,-111.93513,33.38874,631
63104,494,-111.93505,33.3887,631
138502,-1,-111.93503,33.38845,1385
63200,-1,-111.96753,33.37835,632
219700,-1,-111.96845,33.37834,2197
63201,-1,-111.96733,33.37842,632
63300,495,-111.97432,33.38514,633
218602,1636,-111.97409,33.38503,2186
218603,1636,-111.97405,33.38508,2186
63301,495,-111.97429,33.38519,633
63302,495,-111.97444,33.38526,633
63800,499,-111.97653,33.38551,638
63801,499,-111.97654,33.38545,638
63303,495,-111.97448,33.3852,633
63400,496,-111.9252,33.43904,634
63500,497,-111.9252,33.4402,635
63501,497,-111.92527,33.4402,635
63401,496,-111.92527,33.43904,634
63502,497,-111.92511,33.44028,635
265300,1990,-111.92438,33.44034,2653
63600,498,-111.88947,33.38052,636
130604,1014,-111.88999,33.3801,1306
130605,1014,-111.88994,33.38005,1306
63601,498,-111.88942,33.38048,636
63700,-1,-111.92852,33.37818,637
73500,569,-111.92678,33.37819,735
73501,569,-111.92678,33.37834,735
63701,-1,-111.92852,33.37834,637
63702,-1,-111.92886,33.37834,637
299302,2234,-111.93105,33.37832,2993
299303,2234,-111.93105,33.37817,2993
63703,-1,-111.92886,33.37818,637
63704,-1,-111.92862,33.37837,637
315100,2355,-111.92841,33.37973,3151
63802,499,-111.97671,33.38551,638
253802,1892,-111.97713,33.38551,2538
253803,1892,-111.97713,33.38545,2538
63803,499,-111.97671,33.38545,638
63900,500,-111.98555,33.38227,639
96400,749,-111.98607,33.38227,964
96401,749,-111.98607,33.38221,964
63901,500,-111.98555,33.38221,639
63902,500,-111.9855,33.38217,639
64000,501,-111.98549,33.38205,640
64001,501,-111.98542,33.38206,640
63903,500,-111.98542,33.38217,639
63904,500,-111.98543,33.38231,639
327100,2456,-111.98543,33.38248,3271
327101,2456,-111.98551,33.38248,3271
63905,500,-111.9855,33.38231,639
64103,502,-111.96969,33.37824,641
64104,502,-111.96991,33.37833,641
104700,-1,-111.97052,33.37832,1047
64202,-1,-111.97205,33.37815,642
32502,-1,-111.97193,33.37814,325
64302,503,-111.94927,33.38136,643
84704,654,-111.94987,33.38183,847
84705,654,-111.94992,33.38179,847
64303,503,-111.94932,33.38131,643
64304,503,-111.94921,33.38121,643
81102,626,-111.94772,33.37827,811
81103,626,-111.94764,33.37827,811
64305,503,-111.94915,33.38125,643
64501,-1,-111.89099,33.38709,645
125600,-1,-111.89101,33.39567,1256
64600,505,-111.95696,33.38018,646
172200,1330,-111.95658,33.38018,1722
172201,1330,-111.95658,33.38024,1722
64601,505,-111.95696,33.38024,646
64702,506,-111.9871,33.42288,647
65100,509,-111.98842,33.4242,651
65101,509,-111.98843,33.42413,651
64703,506,-111.98717,33.42287,647
64800,507,-111.95401,33.38094,648
65206,510,-111.95252,33.38093,652
65207,510,-111.95252,33.381,652
64801,507,-111.95401,33.381,648
64802,507,-111.95408,33.38104,648
120200,947,-111.95422,33.38162,1202
120201,947,-111.95429,33.38161,1202
64803,507,-111.95415,33.38103,648
64804,507,-111.95419,33.38096,648
282100,2106,-111.95525,33.38023,2821
282101,2106,-111.95519,33.3802,2821
64805,507,-111.95416,33.38091,648
64900,508,-111.90916,33.42083,649
277100,2067,-111.90904,33.42083,2771
277101,2067,-111.90904,33.42089,2771
64901,508,-111.90916,33.42089,649
64902,508,-111.90917,33.42074,649
277200,-1,-111.90911,33.41965,2772
65002,-1,-111.94617,33.37828,650
81104,626,-111.94751,33.37828,811
81105,626,-111.94751,33.37812,811
65003,-1,-111.94617,33.37812,650
65300,511,-111.9751,33.38173,653
241600,1799,-111.97508,33.38174,2416
241601,1799,-111.97514,33.38178,2416
65301,511,-111.97516,33.38176,653
65302,511,-111.97524,33.38175,653
252000,1874,-111.97769,33.38185,2520
252001,1874,-111.97769,33.38179,2520
65303,511,-111.97527,33.38169,653
65304,511,-111.97517,33.38161,653
218302,1633,-111.97509,33.38047,2183
218303,1633,-111.97501,33.38047,2183
65305,511,-111.97511,33.38164,653
65402,512,-111.97832,33.38179,654
252002,1874,-111.97787,33.38179,2520
252003,1874,-111.97787,33.38185,2520
65403,512,-111.97832,33.38185,654
65404,512,-111.97833,33.38194,654
114600,901,-111.97832,33.38384,1146
114601,901,-111.97847,33.38384,1146
65405,512,-111.97848,33.38194,654
65600,-1,-111.95942,33.43015,656
157700,-1,-111.95948,33.43023,1577
157701,-1,-111.95954,33.4302,1577
65601,-1,-111.95948,33.43012,656
65602,-1,-111.95943,33.43005,656
171000,1321,-111.9568,33.42904,1710
171001,1321,-111.9568,33.42911,1710
65603,-1,-111.95937,33.43008,656
65604,-1,-111.95933,33.43018,656
189000,-1,-111.95564,33.43056,1890
65700,513,-111.90714,33.41452,657
106500,830,-111.90713,33.41458,1065
106501,830,-111.90721,33.41458,1065
65701,513,-111.90721,33.41452,657
65702,513,-111.90722,33.41437,657
158000,1209,-111.90723,33.41414,1580
158001,1209,-111.90716,33.41413,1580
65703,513,-111.90714,33.41437,657
65800,514,-111.89237,33.38045,658
67600,-1,-111.8912,33.38255,676
65801,514,-111.8924,33.3805,658
65902,515,-111.93296,33.40654,659
235100,1749,-111.93297,33.40571,2351
235101,1749,-111.9329,33.40571,2351
65903,515,-111.93288,33.40654,659
65904,515,-111.933,33.40665,659
324500,2433,-111.93381,33.40663,3245
324501,2433,-111.93381,33.40657,3245
65905,515,-111.933,33.40658,659
66000,516,-111.9381,33.38735,660
66200,518,-111.93619,33.38646,662
66201,518,-111.93611,33.38646,662
66001,516,-111.9381,33.38741,660
66002,516,-111.93815,33.38745,660
169404,1309,-111.93816,33.38814,1694
169405,1309,-111.93824,33.38814,1694
66003,516,-111.93822,33.38745,660
66104,517,-111.93278,33.40416,661
99002,773,-111.93279,33.40347,990
99003,773,-111.93272,33.40347,990
66105,517,-111.93271,33.40416,661
66202,518,-111.93606,33.38636,662
100504,786,-111.93515,33.38638,1005
100505,786,-111.93515,33.38644,1005
66203,518,-111.93607,33.38642,662
