link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,notes
1721,552,664,0700_0800,0.000,0.005,60.000,0.000,period-based
1722,553,665,0700_0800,0.000,0.005,60.000,0.000,period-based
1723,554,666,0700_0800,0.000,0.005,60.000,0.000,period-based
1724,555,667,0700_0800,0.000,0.005,60.000,0.000,period-based
1725,556,668,0700_0800,0.000,0.005,60.000,0.000,period-based
1726,557,669,0700_0800,0.000,0.005,60.000,0.000,period-based
1727,558,670,0700_0800,0.000,0.005,60.000,0.000,period-based
1728,559,671,0700_0800,0.000,0.005,60.000,0.000,period-based
1729,560,672,0700_0800,0.000,0.005,60.000,0.000,period-based
1730,561,673,0700_0800,0.000,0.005,60.000,0.000,period-based
1731,562,674,0700_0800,0.000,0.005,60.000,0.000,period-based
1732,563,675,0700_0800,0.000,0.005,60.000,0.000,period-based
1733,564,676,0700_0800,0.000,0.005,60.000,0.000,period-based
1734,565,677,0700_0800,0.000,0.005,60.000,0.000,period-based
1735,566,678,0700_0800,0.000,0.005,60.000,0.000,period-based
1736,567,679,0700_0800,0.000,0.005,60.000,0.000,period-based
1737,568,680,0700_0800,0.000,0.005,60.000,0.000,period-based
1738,569,681,0700_0800,0.000,0.005,60.000,0.000,period-based
1739,570,682,0700_0800,0.000,0.005,60.000,0.000,period-based
1740,571,683,0700_0800,0.000,0.005,60.000,0.000,period-based
1741,572,684,0700_0800,0.000,0.005,60.000,0.000,period-based
1742,573,685,0700_0800,0.000,0.005,60.000,0.000,period-based
1743,574,686,0700_0800,0.000,0.005,60.000,0.000,period-based
1744,575,687,0700_0800,0.000,0.005,60.000,0.000,period-based
1745,576,688,0700_0800,0.000,0.005,60.000,0.000,period-based
1746,577,689,0700_0800,0.000,0.005,60.000,0.000,period-based
1747,578,690,0700_0800,0.000,0.005,60.000,0.000,period-based
1748,579,691,0700_0800,0.000,0.005,60.000,0.000,period-based
1749,580,692,0700_0800,0.000,0.005,60.000,0.000,period-based
1750,581,693,0700_0800,0.000,0.005,60.000,0.000,period-based
1751,582,694,0700_0800,0.000,0.005,60.000,0.000,period-based
1752,583,695,0700_0800,0.000,0.005,60.000,0.000,period-based
1753,652,542,0700_0800,0.000,0.005,60.000,0.000,period-based
1754,653,543,0700_0800,0.000,0.005,60.000,0.000,period-based
1755,654,544,0700_0800,0.000,0.005,60.000,0.000,period-based
1756,655,545,0700_0800,0.000,0.005,60.000,0.000,period-based
1757,656,546,0700_0800,0.000,0.005,60.000,0.000,period-based
1758,657,547,0700_0800,0.000,0.005,60.000,0.000,period-based
1759,658,548,0700_0800,0.000,0.005,60.000,0.000,period-based
1760,659,549,0700_0800,0.000,0.005,60.000,0.000,period-based
1761,660,550,0700_0800,0.000,0.005,60.000,0.000,period-based
1762,661,551,0700_0800,0.000,0.005,60.000,0.000,period-based
1763,662,552,0700_0800,0.000,0.005,60.000,0.000,period-based
1764,663,553,0700_0800,0.000,0.005,60.000,0.000,period-based
1765,664,554,0700_0800,0.000,0.005,60.000,0.000,period-based
1766,665,555,0700_0800,0.000,0.005,60.000,0.000,period-based
1767,666,556,0700_0800,0.000,0.005,60.000,0.000,period-based
1768,667,557,0700_0800,0.000,0.005,60.000,0.000,period-based
1769,668,558,0700_0800,0.000,0.005,60.000,0.000,period-based
1770,669,559,0700_0800,0.000,0.005,60.000,0.000,period-based
1771,670,560,0700_0800,0.000,0.005,60.000,0.000,period-based
1772,671,561,0700_0800,0.000,0.005,60.000,0.000,period-based
1773,672,562,0700_0800,0.000,0.005,60.000,0.000,period-based
1774,673,563,0700_0800,0.000,0.005,60.000,0.000,period-based
1775,674,564,0700_0800,0.000,0.005,60.000,0.000,period-based
1776,675,565,0700_0800,0.000,0.005,60.000,0.000,period-based
1777,676,566,0700_0800,0.000,0.005,60.000,0.000,period-based
1778,677,567,0700_0800,0.000,0.005,60.000,0.000,period-based
1779,678,568,0700_0800,0.000,0.005,60.000,0.000,period-based
1780,679,569,0700_0800,0.000,0.005,60.000,0.000,period-based
1781,680,570,0700_0800,0.000,0.005,60.000,0.000,period-based
1782,681,571,0700_0800,0.000,0.005,60.000,0.000,period-based
1783,682,572,0700_0800,0.000,0.005,60.000,0.000,period-based
1784,683,573,0700_0800,0.000,0.005,60.000,0.000,period-based
1785,684,574,0700_0800,0.000,0.005,60.000,0.000,period-based
1786,685,575,0700_0800,0.000,0.005,60.000,0.000,period-based
1787,686,576,0700_0800,0.000,0.005,60.000,0.000,period-based
1788,687,577,0700_0800,0.000,0.005,60.000,0.000,period-based
1789,688,578,0700_0800,0.000,0.005,60.000,0.000,period-based
1790,689,579,0700_0800,0.000,0.005,60.000,0.000,period-based
1791,690,580,0700_0800,0.000,0.005,60.000,0.000,period-based
1792,691,581,0700_0800,0.000,0.005,60.000,0.000,period-based
1793,692,582,0700_0800,0.000,0.005,60.000,0.000,period-based
1794,693,583,0700_0800,0.000,0.005,60.000,0.000,period-based
1795,694,584,0700_0800,0.000,0.005,60.000,0.000,period-based
1796,695,585,0700_0800,2.000,0.005,60.000,0.001,period-based
